date,location,new_cases,new_deaths
2020-07-09,Serbia,266.0,11.0
2020-07-10,Serbia,386.0,18.0
2020-07-11,Serbia,345.0,12.0
2020-07-12,Serbia,287.0,11.0
2020-07-13,Serbia,279.0,12.0
2020-07-14,Serbia,344.0,13.0
2020-07-15,Serbia,351.0,11.0
2020-07-16,Serbia,383.0,13.0
2020-07-17,Serbia,392.0,10.0
2020-07-18,Serbia,389.0,9.0
2020-07-19,Serbia,396.0,11.0
2020-07-20,Serbia,359.0,10.0
2020-07-21,Serbia,352.0,9.0
2020-07-22,Serbia,426.0,8.0
2020-07-23,Serbia,412.0,9.0
2020-07-24,Serbia,409.0,10.0
2020-07-25,Serbia,0.0,0.0
2020-07-26,Serbia,878.0,16.0
2020-07-27,Serbia,411.0,9.0
2020-07-28,Serbia,379.0,8.0
2020-07-29,Serbia,372.0,7.0
2020-07-30,Serbia,321.0,7.0
2020-07-31,Serbia,339.0,8.0
2020-08-01,Serbia,330.0,9.0
2020-08-02,Serbia,311.0,8.0
2020-08-03,Serbia,258.0,8.0
2020-08-04,Serbia,287.0,7.0
2020-08-05,Serbia,295.0,9.0
2020-08-06,Serbia,299.0,7.0
2020-08-07,Serbia,276.0,5.0
2020-08-08,Serbia,255.0,6.0
2020-08-09,Serbia,236.0,9.0
2020-08-10,Serbia,163.0,5.0
2020-08-11,Serbia,235.0,6.0
2020-08-12,Serbia,254.0,6.0
2020-08-13,Serbia,247.0,3.0
2020-08-14,Serbia,235.0,4.0
2020-08-15,Serbia,238.0,5.0
2020-08-16,Serbia,211.0,4.0
2020-08-17,Serbia,100.0,3.0
2020-08-18,Serbia,108.0,4.0
2020-08-19,Serbia,158.0,3.0
2020-08-20,Serbia,161.0,5.0
2020-08-21,Serbia,169.0,3.0
2020-08-22,Serbia,170.0,3.0
2020-08-23,Serbia,109.0,3.0
2020-08-24,Serbia,57.0,3.0
2020-08-25,Serbia,106.0,4.0
2020-08-26,Serbia,154.0,2.0
2020-08-27,Serbia,125.0,0.0
2020-08-28,Serbia,108.0,2.0
2020-08-29,Serbia,75.0,1.0
2020-08-30,Serbia,83.0,1.0
2020-08-31,Serbia,41.0,2.0
2020-09-01,Serbia,76.0,2.0
2020-09-02,Serbia,99.0,1.0
2020-09-03,Serbia,95.0,2.0
2020-09-04,Serbia,96.0,3.0
2020-09-05,Serbia,77.0,2.0
2020-09-06,Serbia,56.0,1.0
2020-09-07,Serbia,36.0,1.0
2020-09-08,Serbia,53.0,2.0
2020-09-09,Serbia,84.0,1.0
2020-09-10,Serbia,58.0,1.0
2020-09-11,Serbia,92.0,1.0
2020-09-12,Serbia,72.0,1.0
2020-09-13,Serbia,108.0,2.0
2020-09-14,Serbia,29.0,0.0
2020-09-15,Serbia,74.0,2.0
2020-09-16,Serbia,102.0,1.0
2020-09-17,Serbia,82.0,2.0
2020-09-18,Serbia,62.0,1.0
2020-09-19,Serbia,83.0,1.0
2020-09-20,Serbia,68.0,1.0
2020-09-21,Serbia,30.0,2.0
2020-09-22,Serbia,61.0,0.0
2020-09-23,Serbia,81.0,1.0
2020-09-24,Serbia,83.0,1.0
2020-09-25,Serbia,75.0,1.0
2020-09-26,Serbia,74.0,0.0
2020-09-27,Serbia,72.0,1.0
2020-09-28,Serbia,30.0,1.0
2020-09-29,Serbia,65.0,1.0
2020-09-30,Serbia,72.0,0.0
2020-10-01,Serbia,111.0,1.0
2020-10-02,Serbia,73.0,1.0
2020-10-03,Serbia,107.0,2.0
2020-10-04,Serbia,59.0,1.0
2020-10-05,Serbia,51.0,2.0
2020-10-06,Serbia,120.0,1.0
2020-10-07,Serbia,121.0,1.0
2020-10-08,Serbia,151.0,2.0
2020-10-09,Serbia,173.0,1.0
2020-10-10,Serbia,168.0,1.0
2020-10-11,Serbia,102.0,1.0
2020-10-12,Serbia,67.0,2.0
2020-10-13,Serbia,152.0,2.0
2020-10-14,Serbia,245.0,1.0
2020-10-15,Serbia,203.0,2.0
2020-10-16,Serbia,265.0,2.0
2020-10-17,Serbia,227.0,2.0
2020-10-18,Serbia,214.0,2.0
2020-10-19,Serbia,122.0,2.0
2020-10-20,Serbia,326.0,2.0
2020-10-21,Serbia,512.0,0.0
2020-10-22,Serbia,416.0,3.0
2020-10-23,Serbia,579.0,3.0
2020-10-24,Serbia,757.0,3.0
2020-10-25,Serbia,614.0,3.0
2020-10-26,Serbia,341.0,1.0
2020-10-27,Serbia,1053.0,5.0
2020-10-28,Serbia,1328.0,5.0
2020-10-29,Serbia,1384.0,6.0
2020-10-30,Serbia,1545.0,5.0
2020-10-31,Serbia,1817.0,6.0
2020-11-01,Serbia,1449.0,6.0
2020-11-02,Serbia,802.0,7.0
2020-11-03,Serbia,1878.0,11.0
2020-11-04,Serbia,2412.0,6.0
2020-11-05,Serbia,2181.0,11.0
2020-11-06,Serbia,2282.0,10.0
2020-11-07,Serbia,2677.0,9.0
2020-11-08,Serbia,2112.0,10.0
2020-11-09,Serbia,1318.0,11.0
2020-11-10,Serbia,2823.0,14.0
2020-11-11,Serbia,3536.0,21.0
2020-11-12,Serbia,3341.0,19.0
2020-11-13,Serbia,3499.0,17.0
2020-11-14,Serbia,3822.0,17.0
2020-11-15,Serbia,3482.0,20.0
2020-11-16,Serbia,2813.0,21.0
2020-11-17,Serbia,4994.0,24.0
2020-11-18,Serbia,5613.0,27.0
2020-11-19,Serbia,6109.0,29.0
2020-11-20,Serbia,6254.0,30.0
2020-11-21,Serbia,5774.0,28.0
2020-11-22,Serbia,4995.0,31.0
2020-11-23,Serbia,5067.0,38.0
2020-11-24,Serbia,6842.0,37.0
2020-11-25,Serbia,7579.0,41.0
2020-11-26,Serbia,7606.0,51.0
2020-11-27,Serbia,7780.0,57.0
2020-11-28,Serbia,7041.0,61.0
2020-11-29,Serbia,6179.0,65.0
2020-11-30,Serbia,6224.0,55.0
2020-12-01,Serbia,7999.0,48.0
2020-12-02,Serbia,7919.0,52.0
2020-12-03,Serbia,7802.0,61.0
2020-12-04,Serbia,7782.0,69.0
2020-12-05,Serbia,6903.0,57.0
2020-12-06,Serbia,5809.0,58.0
2020-12-07,Serbia,6557.0,56.0
2020-12-08,Serbia,7818.0,57.0
2020-12-09,Serbia,7804.0,54.0
2020-12-10,Serbia,7393.0,56.0
2020-12-11,Serbia,6534.0,55.0
2020-12-12,Serbia,5679.0,48.0
2020-12-13,Serbia,4995.0,56.0
2020-12-14,Serbia,4932.0,49.0
2020-12-15,Serbia,5884.0,53.0
2020-12-16,Serbia,5353.0,49.0
2020-12-17,Serbia,5129.0,47.0
2020-12-18,Serbia,4910.0,51.0
2020-12-19,Serbia,3888.0,52.0
2020-12-20,Serbia,3534.0,54.0
2020-12-21,Serbia,3685.0,47.0
2020-12-22,Serbia,4080.0,49.0
2020-12-23,Serbia,4426.0,51.0
2020-12-24,Serbia,4091.0,49.0
2020-12-25,Serbia,3823.0,49.0
2020-12-26,Serbia,3200.0,52.0
2020-12-27,Serbia,2693.0,47.0
2020-12-28,Serbia,2559.0,43.0
2020-12-29,Serbia,3136.0,46.0
2020-12-30,Serbia,3236.0,44.0
2020-12-31,Serbia,2932.0,48.0
2021-01-01,Serbia,2074.0,39.0
2021-01-02,Serbia,1907.0,38.0
2021-01-03,Serbia,1966.0,37.0
2021-01-04,Serbia,2715.0,39.0
2021-01-05,Serbia,2653.0,41.0
2021-01-06,Serbia,2882.0,39.0
2021-01-07,Serbia,1787.0,35.0
2021-01-08,Serbia,2218.0,34.0
2021-01-09,Serbia,0.0,0.0
2021-01-10,Serbia,3564.0,69.0
2021-01-11,Serbia,2093.0,28.0
2021-01-12,Serbia,2142.0,29.0
2021-01-13,Serbia,2267.0,25.0
2021-01-14,Serbia,1881.0,23.0
2021-01-15,Serbia,1751.0,21.0
2021-01-16,Serbia,1393.0,22.0
2021-01-17,Serbia,1317.0,20.0
2021-01-18,Serbia,1578.0,21.0
2021-01-19,Serbia,1688.0,20.0
2021-01-20,Serbia,1646.0,19.0
2021-01-21,Serbia,1648.0,20.0
2021-01-22,Serbia,1709.0,19.0
2021-01-23,Serbia,1483.0,19.0
2021-01-24,Serbia,1318.0,18.0
2021-01-25,Serbia,1523.0,19.0
2021-01-26,Serbia,2080.0,19.0
2021-01-27,Serbia,1839.0,20.0
2021-01-28,Serbia,1592.0,21.0
2021-01-29,Serbia,1717.0,18.0
2021-01-30,Serbia,1543.0,17.0
2021-01-31,Serbia,1366.0,20.0
2021-02-01,Serbia,1739.0,18.0
2021-02-02,Serbia,1903.0,18.0
2021-02-03,Serbia,1932.0,15.0
2021-02-04,Serbia,1863.0,14.0
2021-02-05,Serbia,1968.0,14.0
2021-02-06,Serbia,1684.0,13.0
2021-02-07,Serbia,1529.0,14.0
2021-02-08,Serbia,1960.0,13.0
2021-02-09,Serbia,2014.0,15.0
2021-02-10,Serbia,2088.0,14.0
2021-02-11,Serbia,2000.0,15.0
2021-02-12,Serbia,1928.0,16.0
2021-02-13,Serbia,1622.0,15.0
2021-02-14,Serbia,1386.0,16.0
2021-02-15,Serbia,1331.0,15.0
2021-02-16,Serbia,1810.0,16.0
2021-02-17,Serbia,2467.0,16.0
2021-02-18,Serbia,2561.0,15.0
2021-02-19,Serbia,2632.0,14.0
2021-02-20,Serbia,2442.0,15.0
2021-02-21,Serbia,2518.0,16.0
2021-02-22,Serbia,2956.0,14.0
2021-02-23,Serbia,3257.0,15.0
2021-02-24,Serbia,3460.0,17.0
2021-02-25,Serbia,3588.0,15.0
2021-02-26,Serbia,3339.0,16.0
2021-02-27,Serbia,3210.0,15.0
2021-02-28,Serbia,2809.0,14.0
2021-03-01,Serbia,3469.0,16.0
2021-03-02,Serbia,4157.0,16.0
2021-03-03,Serbia,4056.0,16.0
2021-03-04,Serbia,3866.0,17.0
2021-03-05,Serbia,4071.0,17.0
2021-03-06,Serbia,3519.0,17.0
2021-03-07,Serbia,3042.0,20.0
2021-03-08,Serbia,4091.0,17.0
2021-03-09,Serbia,4576.0,20.0
2021-03-10,Serbia,4590.0,21.0
2021-03-11,Serbia,4595.0,24.0
2021-03-12,Serbia,4668.0,26.0
2021-03-13,Serbia,4092.0,24.0
2021-03-14,Serbia,4226.0,25.0
2021-03-15,Serbia,4634.0,28.0
2021-03-16,Serbia,5201.0,31.0
2021-03-17,Serbia,5446.0,32.0
2021-03-18,Serbia,5346.0,30.0
2021-03-19,Serbia,5305.0,29.0
2021-03-20,Serbia,4687.0,31.0
2021-03-21,Serbia,4232.0,34.0
2021-03-22,Serbia,4769.0,32.0
2021-03-23,Serbia,5475.0,36.0
2021-03-24,Serbia,5297.0,37.0
2021-03-25,Serbia,5226.0,36.0
2021-03-26,Serbia,0.0,0.0
2021-03-27,Serbia,9722.0,76.0
2021-03-28,Serbia,3889.0,39.0
2021-03-29,Serbia,0.0,0.0
2021-03-30,Serbia,9983.0,80.0
2021-03-31,Serbia,5107.0,38.0
2021-04-01,Serbia,4810.0,37.0
2021-04-02,Serbia,4826.0,39.0
2021-04-03,Serbia,4133.0,38.0
2021-04-04,Serbia,3304.0,36.0
2021-04-05,Serbia,3706.0,39.0
2021-04-06,Serbia,4398.0,40.0
2021-04-07,Serbia,3615.0,42.0
2021-04-08,Serbia,3625.0,41.0
2021-04-09,Serbia,3405.0,39.0
2021-04-10,Serbia,3058.0,41.0
2021-04-11,Serbia,2732.0,35.0
2021-04-12,Serbia,2965.0,38.0
2021-04-13,Serbia,3572.0,35.0
2021-04-14,Serbia,3154.0,38.0
2021-04-15,Serbia,2971.0,35.0
2021-04-16,Serbia,2846.0,39.0
2021-04-17,Serbia,2583.0,34.0
2021-04-18,Serbia,2069.0,37.0
2021-04-19,Serbia,2604.0,35.0
2021-04-20,Serbia,2965.0,32.0
2021-04-21,Serbia,2864.0,37.0
2021-04-22,Serbia,2719.0,35.0
2021-04-23,Serbia,2384.0,34.0
2021-04-24,Serbia,2068.0,32.0
2021-04-25,Serbia,1695.0,31.0
2021-04-26,Serbia,1987.0,30.0
2021-04-27,Serbia,2145.0,29.0
2021-04-28,Serbia,2138.0,26.0
2021-04-29,Serbia,2007.0,25.0
2021-04-30,Serbia,1613.0,25.0
2021-05-01,Serbia,1374.0,24.0
2021-05-02,Serbia,989.0,23.0
2021-05-03,Serbia,1249.0,23.0
2021-05-04,Serbia,1304.0,24.0
2021-05-05,Serbia,1402.0,22.0
2021-05-06,Serbia,1366.0,21.0
2021-05-07,Serbia,1277.0,20.0
2021-05-08,Serbia,0.0,0.0
2021-05-09,Serbia,1890.0,39.0
2021-05-10,Serbia,918.0,18.0
2021-05-11,Serbia,1125.0,18.0
2021-05-12,Serbia,1046.0,17.0
2021-05-13,Serbia,0.0,0.0
2021-05-14,Serbia,1688.0,35.0
2021-05-15,Serbia,705.0,18.0
2021-05-16,Serbia,568.0,17.0
2021-05-17,Serbia,575.0,15.0
2021-05-18,Serbia,686.0,14.0
2021-05-19,Serbia,609.0,15.0
2021-05-20,Serbia,550.0,14.0
2021-05-21,Serbia,391.0,13.0
2021-05-22,Serbia,404.0,14.0
2021-05-23,Serbia,266.0,11.0
2021-05-24,Serbia,376.0,11.0
2021-05-25,Serbia,414.0,13.0
2021-05-26,Serbia,387.0,10.0
2021-05-27,Serbia,326.0,12.0
2021-05-28,Serbia,330.0,11.0
2021-05-29,Serbia,274.0,10.0
2021-05-30,Serbia,178.0,10.0
2021-05-31,Serbia,248.0,11.0
2021-06-01,Serbia,230.0,7.0
2021-06-02,Serbia,287.0,9.0
2021-06-03,Serbia,218.0,9.0
2021-06-04,Serbia,210.0,10.0
2021-06-05,Serbia,145.0,9.0
2021-06-06,Serbia,116.0,8.0
2021-06-07,Serbia,162.0,7.0
2021-06-08,Serbia,214.0,6.0
2021-06-09,Serbia,198.0,8.0
2021-06-10,Serbia,210.0,7.0
2021-06-11,Serbia,172.0,6.0
2021-06-12,Serbia,119.0,7.0
2021-06-13,Serbia,138.0,4.0
2021-06-14,Serbia,124.0,8.0
2021-06-15,Serbia,132.0,6.0
2021-06-16,Serbia,160.0,4.0
2021-06-17,Serbia,135.0,5.0
2021-06-18,Serbia,162.0,5.0
2021-06-19,Serbia,89.0,7.0
2021-06-20,Serbia,60.0,4.0
2021-06-21,Serbia,88.0,3.0
2021-06-22,Serbia,72.0,6.0
2021-06-23,Serbia,103.0,3.0
2021-06-24,Serbia,80.0,6.0
2021-06-25,Serbia,76.0,5.0
2020-03-06,Slovakia,1.0,
2020-03-07,Slovakia,0.0,
2020-03-08,Slovakia,2.0,
2020-03-09,Slovakia,0.0,
2020-03-10,Slovakia,4.0,
2020-03-11,Slovakia,3.0,
2020-03-12,Slovakia,6.0,
2020-03-13,Slovakia,16.0,
2020-03-14,Slovakia,12.0,
2020-03-15,Slovakia,10.0,
2020-03-16,Slovakia,9.0,
2020-03-17,Slovakia,9.0,
2020-03-18,Slovakia,33.0,
2020-03-19,Slovakia,18.0,
2020-03-20,Slovakia,14.0,
2020-03-21,Slovakia,41.0,
2020-03-22,Slovakia,7.0,
2020-03-23,Slovakia,1.0,
2020-03-24,Slovakia,18.0,
2020-03-25,Slovakia,12.0,
2020-03-26,Slovakia,10.0,
2020-03-27,Slovakia,43.0,
2020-03-28,Slovakia,23.0,
2020-03-29,Slovakia,22.0,
2020-03-30,Slovakia,22.0,
2020-03-31,Slovakia,27.0,
2020-04-01,Slovakia,37.0,1.0
2020-04-02,Slovakia,26.0,0.0
2020-04-03,Slovakia,24.0,0.0
2020-04-04,Slovakia,21.0,0.0
2020-04-05,Slovakia,14.0,0.0
2020-04-06,Slovakia,49.0,1.0
2020-04-07,Slovakia,47.0,0.0
2020-04-08,Slovakia,101.0,0.0
2020-04-09,Slovakia,19.0,0.0
2020-04-10,Slovakia,14.0,0.0
2020-04-11,Slovakia,13.0,0.0
2020-04-12,Slovakia,14.0,0.0
2020-04-13,Slovakia,27.0,0.0
2020-04-14,Slovakia,66.0,0.0
2020-04-15,Slovakia,28.0,4.0
2020-04-16,Slovakia,114.0,2.0
2020-04-17,Slovakia,72.0,1.0
2020-04-18,Slovakia,40.0,2.0
2020-04-19,Slovakia,72.0,1.0
2020-04-20,Slovakia,12.0,1.0
2020-04-21,Slovakia,26.0,1.0
2020-04-22,Slovakia,45.0,0.0
2020-04-23,Slovakia,81.0,1.0
2020-04-24,Slovakia,35.0,2.0
2020-04-25,Slovakia,13.0,0.0
2020-04-26,Slovakia,6.0,1.0
2020-04-27,Slovakia,2.0,0.0
2020-04-28,Slovakia,3.0,2.0
2020-04-29,Slovakia,7.0,2.0
2020-04-30,Slovakia,5.0,1.0
2020-05-01,Slovakia,7.0,0.0
2020-05-02,Slovakia,4.0,1.0
2020-05-03,Slovakia,1.0,0.0
2020-05-04,Slovakia,5.0,1.0
2020-05-05,Slovakia,8.0,0.0
2020-05-06,Slovakia,8.0,0.0
2020-05-07,Slovakia,16.0,1.0
2020-05-08,Slovakia,10.0,0.0
2020-05-09,Slovakia,0.0,0.0
2020-05-10,Slovakia,2.0,0.0
2020-05-11,Slovakia,0.0,0.0
2020-05-12,Slovakia,8.0,1.0
2020-05-13,Slovakia,4.0,0.0
2020-05-14,Slovakia,8.0,0.0
2020-05-15,Slovakia,3.0,0.0
2020-05-16,Slovakia,13.0,1.0
2020-05-17,Slovakia,1.0,0.0
2020-05-18,Slovakia,1.0,0.0
2020-05-19,Slovakia,0.0,0.0
2020-05-20,Slovakia,1.0,0.0
2020-05-21,Slovakia,6.0,0.0
2020-05-22,Slovakia,1.0,0.0
2020-05-23,Slovakia,1.0,0.0
2020-05-24,Slovakia,5.0,0.0
2020-05-25,Slovakia,2.0,0.0
2020-05-26,Slovakia,2.0,0.0
2020-05-27,Slovakia,2.0,0.0
2020-05-28,Slovakia,5.0,0.0
2020-05-29,Slovakia,0.0,0.0
2020-05-30,Slovakia,1.0,0.0
2020-05-31,Slovakia,0.0,0.0
2020-06-01,Slovakia,1.0,0.0
2020-06-02,Slovakia,0.0,0.0
2020-06-03,Slovakia,3.0,0.0
2020-06-04,Slovakia,1.0,0.0
2020-06-05,Slovakia,0.0,0.0
2020-06-06,Slovakia,2.0,0.0
2020-06-07,Slovakia,0.0,0.0
2020-06-08,Slovakia,2.0,0.0
2020-06-09,Slovakia,1.0,0.0
2020-06-10,Slovakia,2.0,0.0
2020-06-11,Slovakia,8.0,0.0
2020-06-12,Slovakia,1.0,0.0
2020-06-13,Slovakia,3.0,0.0
2020-06-14,Slovakia,3.0,0.0
2020-06-15,Slovakia,4.0,0.0
2020-06-16,Slovakia,0.0,0.0
2020-06-17,Slovakia,9.0,0.0
2020-06-18,Slovakia,1.0,0.0
2020-06-19,Slovakia,14.0,0.0
2020-06-20,Slovakia,10.0,0.0
2020-06-21,Slovakia,1.0,0.0
2020-06-22,Slovakia,1.0,0.0
2020-06-23,Slovakia,1.0,0.0
2020-06-24,Slovakia,18.0,0.0
2020-06-25,Slovakia,23.0,0.0
2020-06-26,Slovakia,13.0,0.0
2020-06-27,Slovakia,14.0,0.0
2020-06-28,Slovakia,7.0,0.0
2020-06-29,Slovakia,1.0,0.0
2020-06-30,Slovakia,2.0,0.0
2020-07-01,Slovakia,20.0,0.0
2020-07-02,Slovakia,13.0,0.0
2020-07-03,Slovakia,20.0,0.0
2020-07-04,Slovakia,29.0,0.0
2020-07-05,Slovakia,15.0,0.0
2020-07-06,Slovakia,1.0,0.0
2020-07-07,Slovakia,2.0,0.0
2020-07-08,Slovakia,31.0,0.0
2020-07-09,Slovakia,53.0,0.0
2020-07-10,Slovakia,19.0,0.0
2020-07-11,Slovakia,23.0,0.0
2020-07-12,Slovakia,8.0,0.0
2020-07-13,Slovakia,1.0,0.0
2020-07-14,Slovakia,6.0,0.0
2020-07-15,Slovakia,19.0,0.0
2020-07-16,Slovakia,24.0,0.0
2020-07-17,Slovakia,14.0,0.0
2020-07-18,Slovakia,11.0,0.0
2020-07-19,Slovakia,3.0,0.0
2020-07-20,Slovakia,1.0,0.0
2020-07-21,Slovakia,41.0,0.0
2020-07-22,Slovakia,37.0,0.0
2020-07-23,Slovakia,31.0,0.0
2020-07-24,Slovakia,29.0,0.0
2020-07-25,Slovakia,23.0,0.0
2020-07-26,Slovakia,38.0,0.0
2020-07-27,Slovakia,2.0,0.0
2020-07-28,Slovakia,23.0,0.0
2020-07-29,Slovakia,41.0,0.0
2020-07-30,Slovakia,20.0,0.0
2020-07-31,Slovakia,27.0,1.0
2020-08-01,Slovakia,45.0,0.0
2020-08-02,Slovakia,7.0,0.0
2020-08-03,Slovakia,10.0,0.0
2020-08-04,Slovakia,14.0,0.0
2020-08-05,Slovakia,49.0,0.0
2020-08-06,Slovakia,63.0,0.0
2020-08-07,Slovakia,43.0,2.0
2020-08-08,Slovakia,43.0,0.0
2020-08-09,Slovakia,30.0,0.0
2020-08-10,Slovakia,3.0,0.0
2020-08-11,Slovakia,16.0,0.0
2020-08-12,Slovakia,75.0,0.0
2020-08-13,Slovakia,49.0,0.0
2020-08-14,Slovakia,62.0,0.0
2020-08-15,Slovakia,54.0,0.0
2020-08-16,Slovakia,47.0,0.0
2020-08-17,Slovakia,5.0,0.0
2020-08-18,Slovakia,15.0,0.0
2020-08-19,Slovakia,100.0,2.0
2020-08-20,Slovakia,80.0,0.0
2020-08-21,Slovakia,123.0,0.0
2020-08-22,Slovakia,91.0,0.0
2020-08-23,Slovakia,40.0,0.0
2020-08-24,Slovakia,68.0,0.0
2020-08-25,Slovakia,28.0,0.0
2020-08-26,Slovakia,84.0,0.0
2020-08-27,Slovakia,90.0,0.0
2020-08-28,Slovakia,102.0,0.0
2020-08-29,Slovakia,114.0,0.0
2020-08-30,Slovakia,34.0,0.0
2020-08-31,Slovakia,41.0,0.0
2020-09-01,Slovakia,72.0,0.0
2020-09-02,Slovakia,53.0,0.0
2020-09-03,Slovakia,121.0,4.0
2020-09-04,Slovakia,137.0,0.0
2020-09-05,Slovakia,226.0,0.0
2020-09-06,Slovakia,88.0,0.0
2020-09-07,Slovakia,22.0,0.0
2020-09-08,Slovakia,91.0,0.0
2020-09-09,Slovakia,161.0,0.0
2020-09-10,Slovakia,178.0,0.0
2020-09-11,Slovakia,186.0,0.0
2020-09-12,Slovakia,201.0,1.0
2020-09-13,Slovakia,79.0,0.0
2020-09-14,Slovakia,48.0,0.0
2020-09-15,Slovakia,188.0,0.0
2020-09-16,Slovakia,92.0,0.0
2020-09-17,Slovakia,161.0,1.0
2020-09-18,Slovakia,235.0,0.0
2020-09-19,Slovakia,290.0,0.0
2020-09-20,Slovakia,131.0,0.0
2020-09-21,Slovakia,79.0,0.0
2020-09-22,Slovakia,175.0,1.0
2020-09-23,Slovakia,338.0,1.0
2020-09-24,Slovakia,360.0,0.0
2020-09-25,Slovakia,419.0,0.0
2020-09-26,Slovakia,552.0,3.0
2020-09-27,Slovakia,478.0,0.0
2020-09-28,Slovakia,265.0,0.0
2020-09-29,Slovakia,231.0,1.0
2020-09-30,Slovakia,567.0,3.0
2020-10-01,Slovakia,797.0,0.0
2020-10-02,Slovakia,679.0,6.0
2020-10-03,Slovakia,704.0,0.0
2020-10-04,Slovakia,818.0,1.0
2020-10-05,Slovakia,353.0,0.0
2020-10-06,Slovakia,320.0,0.0
2020-10-07,Slovakia,877.0,0.0
2020-10-08,Slovakia,1037.0,2.0
2020-10-09,Slovakia,1184.0,0.0
2020-10-10,Slovakia,1887.0,4.0
2020-10-11,Slovakia,1054.0,0.0
2020-10-12,Slovakia,504.0,0.0
2020-10-13,Slovakia,531.0,0.0
2020-10-14,Slovakia,1410.0,5.0
2020-10-15,Slovakia,1929.0,5.0
2020-10-16,Slovakia,2075.0,0.0
2020-10-17,Slovakia,1968.0,11.0
2020-10-18,Slovakia,1567.0,6.0
2020-10-19,Slovakia,860.0,4.0
2020-10-20,Slovakia,705.0,6.0
2020-10-21,Slovakia,2202.0,0.0
2020-10-22,Slovakia,1728.0,17.0
2020-10-23,Slovakia,2581.0,19.0
2020-10-24,Slovakia,2890.0,25.0
2020-10-25,Slovakia,3042.0,0.0
2020-10-26,Slovakia,1312.0,6.0
2020-10-27,Slovakia,901.0,11.0
2020-10-28,Slovakia,2887.0,8.0
2020-10-29,Slovakia,2785.0,16.0
2020-10-30,Slovakia,3363.0,12.0
2020-10-31,Slovakia,2573.0,7.0
2020-11-01,Slovakia,2282.0,0.0
2020-11-02,Slovakia,1883.0,0.0
2020-11-03,Slovakia,1727.0,16.0
2020-11-04,Slovakia,3216.0,26.0
2020-11-05,Slovakia,1962.0,25.0
2020-11-06,Slovakia,2354.0,31.0
2020-11-07,Slovakia,2579.0,34.0
2020-11-08,Slovakia,1828.0,0.0
2020-11-09,Slovakia,577.0,15.0
2020-11-10,Slovakia,1051.0,24.0
2020-11-11,Slovakia,2058.0,24.0
2020-11-12,Slovakia,2591.0,50.0
2020-11-13,Slovakia,2024.0,27.0
2020-11-14,Slovakia,1771.0,19.0
2020-11-15,Slovakia,1200.0,0.0
2020-11-16,Slovakia,509.0,16.0
2020-11-17,Slovakia,1326.0,31.0
2020-11-18,Slovakia,1311.0,22.0
2020-11-19,Slovakia,1665.0,0.0
2020-11-20,Slovakia,1818.0,35.0
2020-11-21,Slovakia,1861.0,30.0
2020-11-22,Slovakia,984.0,27.0
2020-11-23,Slovakia,231.0,22.0
2020-11-24,Slovakia,1021.0,16.0
2020-11-25,Slovakia,1811.0,23.0
2020-11-26,Slovakia,1953.0,17.0
2020-11-27,Slovakia,1849.0,22.0
2020-11-28,Slovakia,1526.0,27.0
2020-11-29,Slovakia,1101.0,18.0
2020-11-30,Slovakia,196.0,23.0
2020-12-01,Slovakia,1254.0,29.0
2020-12-02,Slovakia,2043.0,30.0
2020-12-03,Slovakia,1982.0,32.0
2020-12-04,Slovakia,2184.0,27.0
2020-12-05,Slovakia,2070.0,24.0
2020-12-06,Slovakia,1269.0,15.0
2020-12-07,Slovakia,552.0,22.0
2020-12-08,Slovakia,1949.0,28.0
2020-12-09,Slovakia,2564.0,38.0
2020-12-10,Slovakia,3125.0,20.0
2020-12-11,Slovakia,2166.0,18.0
2020-12-12,Slovakia,3707.0,26.0
2020-12-13,Slovakia,2190.0,27.0
2020-12-14,Slovakia,505.0,30.0
2020-12-15,Slovakia,2034.0,46.0
2020-12-16,Slovakia,3565.0,58.0
2020-12-17,Slovakia,3045.0,69.0
2020-12-18,Slovakia,3991.0,62.0
2020-12-19,Slovakia,3151.0,70.0
2020-12-20,Slovakia,2061.0,45.0
2020-12-21,Slovakia,1219.0,63.0
2020-12-22,Slovakia,2663.0,0.0
2020-12-23,Slovakia,3687.0,68.0
2020-12-24,Slovakia,2657.0,46.0
2020-12-25,Slovakia,4046.0,0.0
2020-12-26,Slovakia,1041.0,0.0
2020-12-27,Slovakia,874.0,41.0
2020-12-28,Slovakia,569.0,106.0
2020-12-29,Slovakia,2095.0,104.0
2020-12-30,Slovakia,3041.0,82.0
2020-12-31,Slovakia,6315.0,73.0
2021-01-01,Slovakia,4965.0,112.0
2021-01-02,Slovakia,1736.0,0.0
2021-01-03,Slovakia,1219.0,67.0
2021-01-04,Slovakia,636.0,204.0
2021-01-05,Slovakia,2989.0,82.0
2021-01-06,Slovakia,4959.0,54.0
2021-01-07,Slovakia,2137.0,60.0
2021-01-08,Slovakia,2980.0,71.0
2021-01-09,Slovakia,4072.0,48.0
2021-01-10,Slovakia,2973.0,82.0
2021-01-11,Slovakia,860.0,89.0
2021-01-12,Slovakia,2410.0,95.0
2021-01-13,Slovakia,3576.0,61.0
2021-01-14,Slovakia,2923.0,97.0
2021-01-15,Slovakia,2729.0,102.0
2021-01-16,Slovakia,2045.0,55.0
2021-01-17,Slovakia,573.0,57.0
2021-01-18,Slovakia,1060.0,52.0
2021-01-19,Slovakia,1909.0,111.0
2021-01-20,Slovakia,2484.0,100.0
